# AGNs_file: data/AGNs-2018-04-26.dat
# Using datacube fitting map to calculate the L[O III] 5007
plateifu LO3 LO3_err_low LO3_err_up LO3_redcorr LO3_redcorr_err_low LO3_redcorr_err_up outflow_strength outflow_strength_err
9031-1902 40.55642244665621 0.0004476534496154965 0.0004943934064257216 40.72108124330127 0.04710787800778323 0.49305621349008244 0.003293155579695333 0.0003660792112686743
9027-12704 40.91728893380294 0.0002972555316278704 0.00030278369208939067 41.13387992552442 0.030830197754069526 0.466965787393688 0.046095363362238004 0.000533950163103975
8982-3703 41.37377527917978 0.00021833267916382187 0.00021878065341212493 41.568872189620066 0.047161861884229925 0.4361633434212563 0.273690177643411 0.0005418741294353203
7972-6103 40.403796175639734 0.0014239749981769443 0.0014942485024388443 40.59467797394045 0.046523459180922086 2.2931712948531864 0.09326049970212447 0.002772556239280685
9025-12704 40.25647725249449 0.0009562686045956927 0.0012182953956279485 40.61949285375487 0.09474361592201494 0.5338904951401566 0.002334740523931251 0.0006574657326962662
7958-9101 40.49663761614147 0.0003668608337933419 0.00040243793935223896 40.635068585878166 0.06758206718292895 0.5110049702190699 0.0006424859137753576 0.00014968635586502224
9195-3703 40.70549745436944 0.0003158129566558337 0.00038489037906358665 41.179185173170296 0.010706889005033186 0.6509753368535396 0.40367953407410834 0.0011236930527780133
8080-12703 39.563834067872 0.0018176319839050493 0.003077336583633029 39.991114321537474 0.09199305823326531 0.7944526064181348 0.04172345322954935 0.0029928203452541297
9182-6102 41.352556058752356 0.00037956749271707903 0.00037956749271707903 41.58678906809837 0.026252588175119298 0.4342944819032518 0.11534408842337295 0.0007915869236435926
9193-12701 40.2959980047242 0.0002058411106723889 0.00020836503955196862 40.842588190559745 0.03292057314445855 0.43484720743143856 0.027215859902529723 0.0003657126272271463
8940-12702 40.98391686689464 0.00033868976904928447 0.0003628656275877883 41.55862430663012 0.03474147923726798 0.4746275158419944 0.158437902453965 0.0007705886160912935
9183-3703 40.87961845734515 0.0003776692442720939 0.0003778211682391362 41.03549227057225 0.025677754626756595 0.43454073144905536 0.8489004561699088 0.016031874712812064
8993-12705 41.6879834818007 0.00011830018418377259 0.0001288121789359594 41.957990651541635 0.013154359901122495 0.5859897579600293 0.15630546416814012 0.00023073368074963372
8992-3702 40.14489765148591 0.0008294711163010587 0.0008827575581684633 40.20668445110061 0.07568748055964798 0.5090237078371918 0.07649859847084998 0.0016722823894120514
9485-12705 40.952243238432146 0.0002785495175680419 0.0003418764915325776 41.24536815620902 0.022725403069211246 0.6280510521002793 0.32670229348671487 0.0008353220270023914
9487-3702 40.78891338352311 0.0004393858085674398 0.0004416009133509795 40.89895615213225 0.05163492916570667 0.4366159278587621 0.0254083973491799 0.0007617224763304056
8989-3703 40.441788035233564 0.0005875099695911842 0.0006038231042422718 40.765991281562144 0.04846459863402858 0.45249876641870457 0.11540021586464208 0.001257771114933676
8984-9102 39.81116811810326 0.0016859892456826146 0.0019425181450355709 39.983188951286486 0.0571297595979882 0.8192688406337271 0.06269951390719176 0.003254677250949962
8983-12701 40.15176005920805 0.000974731561008235 0.001048131472822169 40.456102356486895 0.057931316668172805 0.5038693614601135 0.21809665975348685 0.002463931552431597
8311-6104 40.81768727190991 0.0003048553449096822 0.0004376257080092735 41.46261115105603 0.01987877200784938 0.6308072636054802 0.8327868644382019 0.011229714485242985
8309-12701 40.161855528936414 0.004080043490743843 0.004574080317870719 40.90515619129039 0.12123253904390155 0.7154272237292505 0.47841742624051353 0.01765368965047703
9507-12704 39.69861115181817 0.0017303849206918537 0.0020720442303576803 40.71243964161724 0.08867569153827827 0.5592452496488238 0.44238504929160766 0.006770041088147168
9507-12705 40.43235385643343 0.000459131908608862 0.0004876995125333684 40.66879897951941 0.058973481723803005 0.48610440380237485 0.05591720442973125 0.0008436671441633392
9508-12704 40.52855777281459 0.0020082326313506224 0.002772952662234985 40.980351720471674 0.10597112411554388 0.7466220110113924 0.1957182254281767 0.00486648411631696
9508-3704 40.24715177521782 0.0005057923031337608 0.0006101776236527788 40.72852521672953 0.06908439184728342 0.5102984144756759 0.009121728204893329 0.0007805477312588519
9024-12705 40.382806632921756 0.002680610664166365 0.0032606780568650196 40.89121740954905 0.07845287872307694 0.7305662946711652 0.2687546380484437 0.007289484936975955
9488-3702 39.354131456049714 0.0012840828845539787 0.0014571919983795132 39.6180236315565 0.09090007537628503 0.47562449020287256 0.010994458620578514 0.0016895546792587257
9502-9101 40.327754390672595 0.0033867135418460155 0.0035954555644718256 40.40108496384946 281.0484592886321 0.5056645312749656 0.05142806078311909 0.005272600535104201
9502-12703 41.5292256108904 0.00015883897276579517 0.00016023751901770778 41.93182409228938 0.023247819725490993 0.4946059774065949 0.19707010128534447 0.00035440966664216744
9511-12704 40.80099381997191 0.0005359031958890984 0.0006249609733738824 40.96896043025614 0.05486732760647362 0.5819779459833466 0.034462943061827456 0.00099054531786464
9511-6104 40.062279866701274 0.0028212125727110245 0.0028569586714848644 40.07408407237862 0.18580032823509846 0.4399322757086496 0.4161756902957488 0.010371088076387897
8990-12705 40.7961010978953 0.0002581399687919609 0.0002639088823204654 41.00785882232397 0.04139585544736273 0.45948711432056877 0.003110015324811765 0.0002196446997647916
8990-9101 39.25495035321665 0.002821359673664537 0.003992848516940094 39.64605804232777 0.23268496815663223 0.6107818026205337 0.0075029350882792846 0.001577254847537796
8442-9102 40.25246324748269 0.0006087401861484472 0.0006609527615834477 40.578709423356266 0.040311152196981226 0.523798393592752 0.11061053898700372 0.0012914142287111818
9048-1902 41.24448849534983 0.00031379051137744613 0.00031379051137744613 41.61035791875458 0.019950126618282556 0.43429448190325176 0.12738852620974475 0.0006704295868827254
9095-12701 40.363039969642 0.002313366929129238 0.0027672929946986604 40.81512099722703 0.3712002033219517 0.4949290950530289 0.017096880975350403 0.0021583835336076414
9196-12703 40.71080900943768 0.0015771347375635035 0.0018559602461614348 41.110027935226896 0.18149784744136357 0.4901983037656984 0.08202396192937367 0.003046498598101983
9881-1901 39.58361832667771 0.0011924349957110204 0.001482305146724314 39.78608799433727 0.06158861996335066 0.577623904437097 0.0 0.0
9883-12701 40.88061012630315 0.0009998161284403666 0.0010127022437038263 40.936859121667304 0.06827870094072597 0.45241615126032925 0.16417463197716844 0.0023258076871289415
9888-12701 40.38506870178549 0.0006525155724078264 0.0006633281474044461 40.697668034424645 0.08224043372202332 0.4854380260394701 0.007877876640694807 0.0007112213324385953
9893-6102 39.05835867393735 0.006196689231975191 0.006451581348314164 39.05835867393735 148.26645080629953 0.4535634322202608 0.0 0.0
8656-12705 39.8960148616756 0.003274776461072319 0.004897842875720348 40.71943482098969 0.3942891302316828 0.5171896393951465 0.020119237612600767 0.003333337261911354
8656-12702 39.94020930046998 0.005105528650538223 0.005508989316269521 40.279946757139086 0.13404028785737945 0.6192863266755125 0.19436499143161187 0.012168939450059627
9498-3703 40.54500332536142 0.0004529475330580237 0.0004994970645380452 40.947600534884856 0.04340849578139349 0.4614035255547303 0.02686430211807756 0.0007750532991319383
10216-3704 39.82754875925088 0.001154033084879352 0.0011561572676729091 40.24990264196459 0.07964308280319597 0.43510622265503446 0.0010567227982331636 0.0008203107796732321
10216-12704 41.10984907908982 0.00039997750673301615 0.00040463319149753864 41.39063394826332 0.06625276763083394 0.5084000067678893 0.06286455742836605 0.0007878438457922318
10218-1902 39.69034640068863 0.0026110752119881484 0.0027293548609153657 40.570055453362365 0.1017069011013553 0.4633199835653842 0.057546084514981506 0.004786834349859805
10221-6104 39.43380478500397 0.0031910134723776274 0.0031910134723776274 39.729468917649925 0.12921668633660857 0.4342944819032518 0.1388588393399449 0.00660870832273583
9503-12701 40.47406270654429 0.0005435344688567484 0.0006748895239544525 41.05503730873456 0.026997992369140772 0.6543996506865339 0.17668956148798418 0.001274676934780116
9503-6102 41.100896829295515 0.00019080664673739792 0.0002057358404877838 41.21577177498178 0.02339624190806414 0.5093227475696829 0.0767581352974694 0.0003609004487312878
9503-3704 39.679007426076616 0.003930676932914791 0.004414118329334155 40.19279577378503 0.11815703638745395 0.6145679497781387 0.154957780122164 0.008812105135248872
9499-12703 39.87399836854658 0.002143746887610875 0.002475222422197738 40.24131333211725 0.09539487407375473 0.5507499780512275 0.10708151259841614 0.004535413947076559
9499-6104 40.29368393526366 0.0009649462014258681 0.0011523217621753833 40.965646145692375 0.06278603675225466 0.5470206262083933 0.14006460965202458 0.0021119301325088426
9499-6101 40.299950008630255 0.0008156675936829088 0.0010709145956972652 40.5762690650128 0.07375225122853166 0.5469589428646188 0.0003799747495393401 0.00011245673291924631
10215-1902 39.72773680663061 0.001525545006318312 0.0017828923512410166 40.17808589975776 0.09811255091640073 0.5040315787949322 0.011536610006963419 0.0013378281025334695
9495-1901 39.38012636983994 0.0010669545111195503 0.001106852699802838 39.56852851877756 0.06620828420751525 0.4660286229082674 0.03421622767009045 0.0019815249039108283
8723-6104 40.52128659711929 0.0012559660281737876 0.001274557387973458 40.649254730850906 82.12919937977219 0.4505660070004118 0.32751817779658166 0.003826129261006077
9489-6104 40.08049172326623 0.0006529632685934296 0.0007952168976775121 40.40529070260449 0.030644787028392666 0.6696206873723395 0.14982329915010426 0.001510434176073586
8998-12705 40.925664243719 0.000933564257073208 0.001035574917215204 41.082450900958726 0.06620591080533579 0.5446416420679021 0.12814340542772287 0.0020549131961382287
8981-6104 40.872788787103545 0.0009655024915413215 0.0012050317394496101 41.10083186024672 0.08327032070678264 0.5883518197193695 0.05638830585110771 0.0018937871603831155
8988-6102 40.356005633403576 0.0023190603556630727 0.0034051796069527467 40.98977937171772 0.15797626269325493 0.6277925039681553 0.0 0.0
10514-12705 39.62869463069992 0.0007959232176743155 0.001101381674644851 40.23674113708047 0.14861246441834158 0.5639534763975875 0.0013900098048364236 0.00042705399996349655
10514-9102 40.55668850397273 0.0004653787482921026 0.0004899942157983953 41.139726876408126 0.04162557006675981 0.4922155915641666 0.22410566788793787 0.0011472355241788981
10510-12704 39.61613412711689 0.00015426440420910422 0.00015900410764399295 39.75972046863315 0.0173398751480684 0.46808071379557215 0.11473912223071582 0.0003030863257459135
10510-6103 40.31676341050324 0.0007313583333012473 0.0008661539273692356 40.8232807365757 0.10717079709318945 0.48261447080605857 0.08115962682354166 0.0014037243640487012
10493-3704 40.71659755714898 0.0003407103342074156 0.0003453281417898326 41.060296516676324 0.03770663244285421 0.4386748688442363 0.06576595949591121 0.0006478969260970834
9884-3704 40.91089947703863 0.0003004265667727627 0.00031166407899153365 41.17203028033614 0.02630879249687702 0.4636891770709493 0.03251312758696305 0.0005383250520519405
10494-12701 40.98451733652568 0.000791450803924316 0.0008518956375290752 41.17265217280949 0.05575448126619552 0.49803977835808566 0.250410469472341 0.0021634513016298164
10508-12703 40.947297719834296 0.00048618068262114473 0.0005485774990462656 41.28827039445931 0.026075639942853217 0.5407264364408103 0.23920583710516638 0.001260206494416978
10508-6101 40.23395841651412 0.0017488396034198155 0.0017488396034198155 40.59254106049722 0.056542935939920186 0.4342944819032518 0.2140968927102008 0.004306968170192167
10492-12702 40.0149802827457 0.0009956538761023643 0.00114865791559377 40.213322832305394 0.03145149130121469 0.6776731464544766 0.06946774880969582 0.0020949510577018974
10492-6103 40.88795057201013 0.00025044781163033303 0.000251735096230121 41.66131785123087 0.0346803718494513 0.4536955058817195 0.08754582432823362 0.00048383563189285413
9882-9102 40.73794082095072 0.0010249694035140311 0.0010250065596890182 40.950437615755966 0.10794735449450574 0.4344669160252422 0.05505176324229945 0.0020763801910179333
9882-3701 39.6748015802549 0.002204191590112578 0.0025505068471646723 39.95093383334191 0.07134826880701124 0.6059485816112666 0.003983745738476425 0.0024843898358281337
10503-12703 40.31060339978145 0.0007032045286784247 0.0008359881536747645 40.79079282916575 0.07929240923155186 0.8531606710780861 0.25802446455433786 0.0018540047935887568
9091-3704 41.37309364215651 0.0001705114707210831 0.0001770943890605495 41.39401219667811 0.11556107937000984 0.44233434314745035 0.08920890310800417 0.000307202908788573
9091-12703 40.056544012545615 0.000948085102212876 0.0010088493919489028 40.64144118280561 0.053151365827258074 0.7947355859502331 0.07107155388505769 0.001883374935383947
8337-1901 41.50678376114856 0.001383137634328435 0.0014652798481577583 41.69776919518035 0.09795792931543346 0.5763436111901632 0.594519606435287 0.009031950252372738
9885-3703 39.77139092028578 0.0012603796490163284 0.0013268950877837454 40.47799545781703 0.1005958123962989 0.44060172448890533 0.02232546292212147 0.0016372202525446846
8334-3703 39.327399156207626 0.0026196005869611365 0.0026526583238821607 39.668197868922086 0.7629369053995664 0.4355318202780408 0.03612163137498259 0.003877321489010665
8260-1901 40.04356092832445 0.00041407833186572415 0.0004378863208977166 40.08275828848426 0.03677501202115473 0.8006238839620899 0.001690956811717313 0.00035921188245780373
9892-3703 41.10717247355767 0.0005410325104011981 0.0005452112622921116 41.3446638573491 0.1188962746527983 0.44316030073554635 0.10950385556584194 0.0011279112156431638
8324-6104 40.53162735388494 0.002520468399340081 0.002521459218099847 41.143939988142904 0.12122797394667789 0.434497424126845 0.2625250013194719 0.006580367413560527
8614-12703 40.51831820992969 0.00046983109034768754 0.0004891803220734168 40.997738310121505 0.044211629835035314 0.5639300121139055 0.25418426818437806 0.0012477068090537254
8614-3703 40.1703276560603 0.0023730238931578933 0.0023808460686584186 40.64938415724466 0.06927994271325157 0.4470842477777544 0.20851059415914158 0.005658831118642125
9092-1902 40.78354441570315 0.0006123296675341343 0.0006796283523257439 41.16108868061592 0.019717482761417052 0.5502464568459933 0.31035967417144783 0.0018338802940520758
9032-12701 40.60898305545055 0.0009169701522413364 0.0010651333967411614 41.46778114304659 0.13070923107722704 0.5138779708893162 0.08180157848559824 0.0018285666676542212
9032-12702 41.00043636128778 0.0006229361551396386 0.0006440155793906898 41.1565846793571 0.05657327347158315 0.4990706686419431 0.06783256576952301 0.0011895190216251318
8593-12705 41.41674192293273 0.00031568629216751525 0.0003409261328917459 41.77364420912863 0.0503295606716418 0.8588106937039472 0.35400712389439726 0.000993237546183164
9090-9102 40.103829984124225 0.00323263832125178 0.0041851942253192205 40.39467438189138 0.11221004105918907 0.6943089425077504 0.13886052587004744 0.006961343516663058
9090-3701 40.96298351760962 0.0012012733239130297 0.0016537214000524793 41.38537736993863 0.04367314612436007 0.5062697503728895 0.4010332134072303 0.0033828392590590536
8651-1902 40.95545092401971 0.0005586652254689078 0.0005586652254689078 41.44501171669773 0.06203315213941831 0.4342944819032518 0.2258049665255059 0.001425807021528613
