plateifu logR_fsb1 logR_fsb1_err logR_fsb2 logR_fsb2_err logR_fsb2_orig logR_fsb2_orig_err is_limit
J0321+0016 4.237515821264638 0.1279752933908448 4.281149618195458 0.11574236093436699 4.226791955872865 0.13117467572561592 0
J0759+1339 4.043181731753874 0.19233908705049876 4.180791312395153 0.14200663136392264 3.6854660844052916 0.44406092641141154 0
J0841+2042 3.8593752475754894 0.33663830340321593 3.936541202387789 0.2818367191282738 3.6648005828257952 0.5269121270659032 0
J0842+3625 4.048533472378532 0.21520796726279956 4.1071281876443795 0.18804579663739768 3.806921039559261 0.3766067194309889 0
