plateifu logR_fsb1 logR_fsb1_err logR_fsb2 logR_fsb2_err logR_fsb2_orig logR_fsb2_orig_err is_limit agn_fraction agn_pixels excess
8612-12704 3.4346871573903646 0.0564177475540923 3.2293065222326955 0.1 3.0871997604873815 0.1 1 0.7547956630525438 905 0
8588-12704 3.0570527401371757 0.11921960937811849 3.170200569079289 0.12073134847652428 2.617528939970873 0.5478508005792284 0 0.20173913043478262 232 0
8602-12701 2.7038441105486473 0.23741650151892468 2.922049515399133 0.14832889512759675 2.434038340774228 0.4743940323342672 0 0.4227353463587922 476 0
8077-6103 -3.0125160388712824 217147.2409516259 -3.0125160388712824 0.1 -3.0125160388712824 0.1 1 0.0711743772241993 60 0
8147-6102 -2.888639710012636 217147.2409516259 -2.888639710012636 0.1 -2.888639710012636 0.1 1 0.08208092485549133 71 0
8146-12705 -2.885220949368706 217147.2409516259 -2.885220949368706 217147.2409516259 -2.885220949368706 217147.2409516259 0 0.5141955835962145 163 0
8084-6103 -3.133116691464611 217147.2409516259 -3.133116691464611 0.1 -3.133116691464611 0.1 1 0.4553191489361702 107 0
8718-12702 3.242056876629821 0.09963353069457043 3.236855682944013 0.1 3.103107425578706 0.1 1 0.1776061776061776 230 0
8718-12701 3.1650484806404027 0.15216757415170756 3.1610822934228016 0.1 3.021282886772619 0.1 1 0.14344262295081966 140 0
8725-9102 3.286395868060927 0.11309752132897183 3.286395868060927 0.1 2.967392501385045 0.1 1 0.16767371601208458 111 0
10001-6102 3.105506488596235 0.09176772563973593 3.2143297627527523 0.07707646495575711 2.5846040248138764 0.429429332345737 0 0.12628624883068287 135 0
8715-3702 3.6019086552079296 0.060541207887325796 3.6301064497002073 0.06281090673029105 3.5393809203429534 0.08863033474508486 0 0.9964912280701754 568 1
8255-6101 2.986311087777873 0.26824412110076656 3.2285171254089233 0.22583634835156507 2.8403770631584644 0.4842169396920742 0 0.8678414096916299 197 0
8241-9102 3.2915460965857855 0.1509598949917734 3.2767744548199538 0.293598902626171 2.688213164477564 1.4999940916584042 0 0.861244019138756 180 0
8241-6102 3.309977885093304 0.08157131167976528 3.346494718919067 0.1 3.026371781346063 0.1 1 0.09162717219589257 116 0
8720-1901 2.9208044126759347 0.12230547047944605 2.941984252654422 0.11985146963574557 2.7938743664839913 0.18239513176712407 0 1.0 339 0
8547-12701 3.376193400047173 0.08423124575627937 3.400413981642714 0.08301907304256702 3.20695158524551 0.13258427088385558 0 0.35152838427947597 322 0
8978-12705 -3.2291041995066054 217147.2409516259 -3.2291041995066054 217147.2409516259 -3.2291041995066054 217147.2409516259 0 0.06058221872541306 77 0
8978-6102 -3.26395057353054 217147.2409516259 -3.26395057353054 217147.2409516259 -3.26395057353054 217147.2409516259 0 0.6185897435897436 193 0
8978-9101 -3.203757458823507 217147.2409516259 -3.203757458823507 0.1 -3.203757458823507 0.1 1 0.13587604290822408 228 0
8979-6102 -3.1465572485804656 217147.2409516259 -3.1465572485804656 217147.2409516259 -3.1465572485804656 217147.2409516259 0 0.07364341085271318 95 0
8948-12704 3.290177822839495 0.16464032613135574 3.297239677326982 0.1 2.919821335799546 0.1 1 0.09741144414168937 143 0
8946-3701 3.14284380461313 0.17080033833354932 3.350274815875058 0.1 -inf 0.1 1 0.6293103448275862 146 0
8947-3701 3.2009385126509806 0.1328447075927606 3.2891573371558813 0.12113854774151393 2.9197990892099335 0.2798849314222579 0 0.8926553672316384 158 0
8945-3703 -3.029173660169623 217147.2409516259 -3.029173660169623 217147.2409516259 -3.029173660169623 217147.2409516259 0 0.657243816254417 186 0
8597-3703 -3.131604363754418 217147.2409516259 -3.131604363754418 0.1 -3.131604363754418 0.1 1 0.9923076923076923 258 0
9026-9101 3.1883103634632466 0.09116793658326706 3.2289282143715106 0.1 3.0248082317155855 0.1 1 0.2257834757834758 317 0
9049-1901 3.7910348982078106 0.09299129531493242 3.831894778430776 0.08734801118195301 3.6398224582032284 0.13544489949182167 0 0.5 154 0
9002-12702 -2.9499982263025513 217147.2409516259 -2.9499982263025513 0.1 -2.9499982263025513 0.1 1 1.0 203 0
9031-1902 2.941789910957423 0.2193190927238972 3.0472267690008983 0.1960750393432065 2.732839396180837 0.40359461059068746 0 0.5994236311239193 208 0
9027-12704 3.2376959555035625 0.08969067835159378 3.23284345270915 0.090698438782511 2.953603775539636 0.18086534383412892 0 0.2898457583547558 451 0
8982-3703 3.3687890565147094 0.08969067835159376 3.4404192234910242 0.09452326520195489 3.084438028356767 0.20832564553113836 0 0.9786324786324786 229 0
7972-6103 2.8091656246497485 0.2989689278386459 3.1573530239629912 0.14080350878410045 2.1742741989332175 1.2476844947837762 0 0.5771513353115727 389 0
9025-12704 2.865057273679626 0.29353312915067054 3.2286458215566434 0.16305732043383359 2.4469228668949494 0.8151348980298205 0 0.12348922753547031 235 0
7958-9101 2.7199439293768486 0.32928065226271147 2.7969521868557834 0.431925251909136 2.7661042169205627 0.38310329768447676 0 0.7268518518518519 314 0
9195-3703 3.257320103965267 0.06668698468799933 3.253845729579965 0.1 3.1386797497319563 0.1 1 0.1641337386018237 108 1
8080-12703 -3.327074589743105 217147.2409516259 -3.327074589743105 217147.2409516259 -3.327074589743105 217147.2409516259 0 0.05261151353412123 138 0
9182-6102 3.460910776310405 0.10107749490753525 3.502875277853941 0.1 3.153540602615405 0.1 1 1.0 170 0
9193-12701 3.016156860185887 0.0590070252313117 2.9716531660867296 0.06882706332212563 2.917312411040164 0.07862973537724356 0 0.990521327014218 1254 0
8940-12702 3.23850074483068 0.06918995187122948 3.2582092070933952 0.06703480171004289 2.7758271302414594 0.2944575353415965 0 0.25107810253953045 524 0
9183-3703 3.1689525613118534 0.07095781515157737 3.168952561311854 0.07095781515157781 2.6325593192758077 0.2644573891294441 0 0.9959016393442623 729 0
8993-12705 3.3234008601364597 0.06255019864233122 3.3853644694170875 0.05574586978819898 3.233238624425075 0.08073915155620831 0 0.11590992986341823 314 1
8992-3702 2.6414284041469633 0.2703235328922454 2.9601010607698908 0.13974217147624635 -inf nan 0 0.3209700427960057 225 0
9485-12705 3.226874360878066 0.0857770240058024 3.341649126367397 0.1 2.939536043207961 0.1 1 0.03841676367869616 99 1
9487-3702 3.189347183298354 0.15498549219155403 3.14679483261289 0.1 2.9270697766263893 0.1 1 0.9294117647058824 237 0
8989-3703 3.0418116334723466 0.1076288140219125 3.1685524322150593 0.08185655190277727 2.2675152069223476 0.7403617147994375 0 0.55 253 0
8984-9102 -3.2567247102290784 217147.2409516259 -3.2567247102290784 217147.2409516259 -3.2567247102290784 217147.2409516259 0 0.18191603875134554 169 0
8983-12701 2.9405621928542853 0.13042934927289218 2.9580909189390283 0.18757231798261786 2.539287319331474 0.5896198677771488 0 0.06003159557661927 114 0
8311-6104 3.2083989215178836 0.07309359457068923 3.2287746808896016 0.1 2.5206612971137132 0.1 1 0.11655011655011654 150 1
8309-12701 3.0858687686413075 0.24615342877482105 3.1341734482158627 0.1 2.943555935963585 0.1 1 0.24475524475524477 105 0
9507-12704 2.989689502693099 0.08359927769710902 2.999813375612877 0.1 2.800074208920754 0.1 1 0.5780487804878048 711 1
9507-12705 3.081126543477146 0.10471992715645542 3.038819925596021 0.11846574736252752 2.914710007827657 0.17205303211580555 0 0.31094527363184077 250 0
9508-12704 3.167363458546179 0.2434681186427321 3.2889995596043935 0.1 2.8438261218843466 0.1 1 0.04715248009797918 77 0
9508-3704 3.101840086658349 0.10181528684116688 3.1412107785576238 0.1 2.914509526146855 0.1 1 0.22118380062305296 142 0
9024-12705 3.120114281732974 0.20289009886894338 3.246723208380557 0.27849635323496946 2.257542711481524 1.1560969561804517 0 0.07120743034055728 115 0
9488-3702 -3.325362882728133 217147.2409516259 -3.325362882728133 217147.2409516259 -3.325362882728133 217147.2409516259 0 0.7281879194630873 217 0
9502-9101 3.5522882978698074 0.10729764844030663 3.7885929638971336 0.1 3.5522882978698074 0.1 1 0.8288288288288288 92 0
9502-12703 3.279876566026426 0.06738499660502348 3.3180146597169093 0.1 2.9595414151670583 0.1 1 0.8463855421686747 1124 1
9511-12704 3.2297685955313296 0.12343977254194567 3.2770606971654725 0.1 3.0517514154396097 0.1 1 0.10175438596491228 232 0
9511-6104 -3.0151631220601782 217147.2409516259 -3.0151631220601782 0.1 -3.0151631220601782 0.1 1 0.8396946564885496 110 0
8990-12705 3.2012570835359915 0.10471992715645542 3.212429636557759 0.1069084701720332 2.8766379347358395 0.2506400954152194 0 0.5318681318681319 242 0
8990-9101 -3.2140802844168235 217147.2409516259 -3.2140802844168235 217147.2409516259 -3.2140802844168235 217147.2409516259 0 0.4931506849315068 252 0
8442-9102 3.0025213328393483 0.10268977396741001 2.99715960446724 0.1 2.8356567072220478 0.1 1 0.17993874425727413 235 0
9048-1902 3.4121367526632054 0.08679743066283269 3.4850464892674955 0.07338328228766763 2.6043302569345164 0.6781793184869825 0 1.0 351 0
9095-12701 2.8177862182779903 0.5878864328202555 3.5081984189787434 0.1 -inf 0.1 1 0.22727272727272727 65 0
9196-12703 3.243677033838549 0.20664732292207202 3.2894345243992245 0.1 2.988404528735243 0.1 1 0.20027434842249658 146 0
9881-1901 -3.235139265602361 217147.2409516259 -3.235139265602361 217147.2409516259 -3.235139265602361 217147.2409516259 0 0.49047619047619045 103 0
9883-12701 3.076635591398617 0.24216483154930318 3.2523170684273075 0.21387648396612297 2.931787726852173 0.4091304428840785 0 0.5486284289276808 220 0
9888-12701 3.0493184306768324 0.13269305838317982 3.1919525502007002 0.10429044099174789 2.7150160528337826 0.3257129688901449 0 0.7801120448179272 557 0
9893-6102 -3.0583177923724567 217147.2409516259 -3.0583177923724567 217147.2409516259 -3.0583177923724567 217147.2409516259 0 0.911504424778761 103 0
8656-12705 -2.9210670190456685 217147.2409516259 -2.9210670190456685 217147.2409516259 -2.9210670190456685 217147.2409516259 0 0.09035779260157671 149 0
8656-12702 -2.9016412535666505 217147.2409516259 -2.9016412535666505 0.1 -2.9016412535666505 0.1 1 0.10032894736842106 122 0
9498-3703 3.144030550949164 0.09386233780980745 3.2445569521740154 0.0767031672763169 -inf nan 0 0.6018376722817764 393 0
10216-3704 2.7900773707491657 0.208189467122983 2.9699626995506367 0.23272108320344082 2.5362728482156944 0.5336394425880369 0 0.9900497512437811 199 0
10216-12704 3.3317197751733616 0.09342778994957684 3.3631045859159556 0.09078168849307186 2.618020324395333 0.5872460153672886 0 0.7557117750439367 860 0
10218-1902 3.049352651359682 0.1452988989295819 3.2431726773757945 0.1 1.3681114139840946 0.1 1 0.8376623376623377 129 0
10221-6104 -3.28935497057624 217147.2409516259 -3.28935497057624 217147.2409516259 -3.28935497057624 217147.2409516259 0 1.0 262 0
9503-12701 3.221055416754981 0.07846140542197422 3.210755460115169 0.1 3.0752665411735607 0.1 1 0.08581524482584553 170 1
9503-6102 3.1999987854434404 0.08302794224547538 3.1744446809710523 0.1 2.9459653524556826 0.1 1 0.2894736842105263 297 0
9503-3704 -3.045255486017872 217147.2409516259 -3.045255486017872 0.1 -3.045255486017872 0.1 1 0.2933104631217839 171 0
9499-12703 -3.113261323031286 217147.2409516259 -3.113261323031286 0.1 -3.113261323031286 0.1 1 0.03795546558704453 75 0
9499-6104 3.193103031957843 0.07992238664993505 3.1922049408758184 0.08559674386311414 2.995964091332322 0.1437164170661692 0 0.2957042957042957 296 0
9499-6101 -3.0305764845345586 217147.2409516259 -3.0305764845345586 0.1 -3.0305764845345586 0.1 1 0.29493087557603687 192 0
10215-1902 -3.0875114404567436 217147.2409516259 -3.0875114404567436 217147.2409516259 -3.0875114404567436 217147.2409516259 0 0.5130434782608696 177 0
9495-1901 -3.4874086823593995 217147.2409516259 -3.4874086823593995 0.1 -3.4874086823593995 0.1 1 0.7563025210084033 90 0
8723-6104 -3.038154446630915 217147.2409516259 -3.038154446630915 0.1 -3.038154446630915 0.1 1 0.923728813559322 109 0
9489-6104 2.8817294599907823 0.11746268881886197 2.8842617965061774 0.1 2.356303525696565 0.1 1 0.07356507679870655 91 0
8998-12705 3.2161549148503883 0.19646048305971636 3.538082834543587 0.1 -inf 0.1 1 0.04473197781885398 121 0
8981-6104 3.2527720778553033 0.17775327246040173 3.2527720778553033 0.1 3.019237569913752 0.1 1 0.23086574654956085 184 0
8988-6102 -2.8234118510453206 217147.2409516259 -2.8234118510453206 0.1 -2.8234118510453206 0.1 1 0.39670468948035487 313 0
10514-12705 2.8615739593779543 0.14457601883540488 3.064001463190114 0.09915500459178829 2.2248403356162774 0.6808604415157995 0 0.4377358490566038 232 0
10514-9102 2.9873463939305047 0.07608378707585378 2.9873463939305047 0.1 2.52573730538909 0.1 1 0.44 550 1
10510-12704 2.3799707381138826 0.0697434714861993 2.434158840779837 0.06721158337627282 2.219296361482605 0.11191016081685526 0 0.06041512231282432 163 0
10510-6103 3.062185118214263 0.07573951654609878 3.0562493381337577 0.1 2.9326366925768506 0.1 1 0.38386308068459657 471 1
10493-3704 3.1909847237197395 0.09069843878251056 3.2211230360238723 0.08825950809621219 2.7891220654738076 0.24531671259222276 0 0.9151193633952255 345 0
9884-3704 3.212839150089296 0.08005448976836468 3.255531999438792 0.0739145881165634 3.0148191944033416 0.130902480787824 0 0.701048951048951 401 0
10494-12701 -2.8820297768570673 217147.2409516259 -2.8820297768570673 0.1 -2.8820297768570673 0.1 1 0.3620933521923621 256 0
10508-12703 3.346089352063572 0.09488907685197184 3.423458865067701 0.08922736164719726 3.0386299155122076 0.20890567122773912 0 0.0862173649058895 142 0
10508-6101 3.0101275139997092 0.13453601752739064 3.0443730757630267 0.2493203807038083 2.27660013813533 0.9975434870331528 0 1.0 518 0
10492-12702 2.773990117258303 0.20496040600025917 3.0806423320851826 0.12555985409292578 -inf nan 0 0.059654631083202514 76 0
10492-6103 3.353131649391065 0.05513771210138962 3.3244319259726254 0.06128951464127261 3.2286403197174094 0.07796026846098258 0 0.9345156889495225 685 0
9882-9102 3.194609916836721 0.15850788974136207 3.3889938011013725 0.14416025759788112 -inf nan 0 0.9945054945054945 181 0
9882-3701 -3.208677750762382 217147.2409516259 -3.208677750762382 217147.2409516259 -3.208677750762382 217147.2409516259 0 0.6920077972709552 355 0
10503-12703 3.114233117574441 0.09510473384481723 3.172378011299509 0.09480136480879434 2.883284728037528 0.21002574890980338 0 0.24198473282442748 317 0
9091-3704 3.4026582579421527 0.07186753073044375 3.365101020907442 0.126670784442402 3.2788178662306615 0.1651714251559267 0 0.8038194444444444 463 0
9091-12703 3.033765047143275 0.1367519048749006 3.001973212719424 0.1 2.6841297180457926 0.1 1 0.2208955223880597 148 0
8337-1901 3.6097105515021015 0.14450445890665753 3.6624611971475654 0.17873003544490618 2.706688052789675 10.751832834343517 0 0.48756218905472637 98 0
9885-3703 2.9759889127180315 0.1468283610235775 3.1743565664848648 0.1 -inf 0.1 1 0.7559808612440191 158 0
8334-3703 -3.2860488096318337 217147.2409516259 -3.2860488096318337 217147.2409516259 -3.2860488096318337 217147.2409516259 0 0.9315789473684211 177 0
8260-1901 2.713701603103817 0.20496040600025917 2.7224755274113224 0.1 2.4548692872342905 0.1 1 0.4919786096256685 92 0
9892-3703 3.3779069870762655 0.11070392299396715 3.4826057134473194 0.09910973603906503 3.0208978308739836 0.27493336568827537 0 0.8744769874476988 209 0
8324-6104 3.237985937027231 0.14751756307827926 3.1891106488906216 0.388288883875917 2.6997622309033913 0.7550559269282857 0 0.9748201438848921 542 0
8614-12703 3.148922739985091 0.0840282788990353 3.184087157048342 0.1 2.8972976004989714 0.1 1 0.6218181818181818 513 0
8614-3703 3.019321233845482 0.15498549219155403 3.1358931196616266 0.13664412170937043 2.566335184847513 0.5568075268291148 0 0.94921875 486 0
9092-1902 3.347804522151241 0.0935107997580326 3.3404641589854975 0.1 3.2472398355544043 0.1 1 0.5223463687150838 187 0
9032-12701 3.4026226980968683 0.07939830542600103 3.4521028890425365 0.09769067229076471 3.0549863103088137 0.5114306801482655 0 0.11128608923884514 212 0
9032-12702 3.2710939568788686 0.13208990811780172 3.373481768812757 0.10735955211770037 -inf nan 0 0.41493383742911155 439 0
8593-12705 3.5443561608470295 0.05849392066408289 3.5502257972437077 0.06579217177241789 3.4468142708801564 0.08837612403981729 0 0.38667632150615494 534 0
9090-9102 -2.962578534262759 217147.2409516259 -2.962578534262759 0.1 -2.962578534262759 0.1 1 0.3154121863799283 264 0
9090-3701 3.3750757425467195 0.08657810253459224 3.4055932665506576 0.1 3.137412182501608 0.1 1 0.6422287390029325 219 1
8651-1902 3.186327342776775 0.15523386637775843 3.367951090432417 0.1 3.186327342776775 0.1 1 1.0 278 0
